CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn
14327.0,163,1,311.65,1,1,2,112,Lost,1
12424.0,162,2,1760.96,1,2,4,124,Lost,1
15578.0,162,1,127.1,1,1,1,111,Lost,1
15584.0,23,4,725.11,3,3,3,333,Loyal Customers,0
13745.0,162,1,300.04,1,1,1,111,Lost,1
16498.0,161,2,100.97,1,2,1,121,Lost,1
17123.0,161,1,345.3,1,1,2,112,Lost,1
16866.0,140,3,207.74,2,3,1,231,At Risk,1
13730.0,135,2,752.6,2,2,3,223,Average,1
16589.0,71,3,459.24,2,3,2,232,At Risk,1
12922.0,161,1,405.38,1,1,2,112,Lost,1
16009.0,22,4,992.71,3,3,3,333,Loyal Customers,0
14053.0,124,2,260.25,2,2,1,221,Average,1
17312.0,138,3,644.3,2,3,2,232,At Risk,1
13833.0,159,1,384.8,1,1,2,112,Lost,1
15007.0,159,1,156.91,1,1,1,111,Lost,1
17464.0,158,1,289.96,1,1,1,111,Lost,1
16861.0,59,2,173.76,2,2,1,221,Average,1
16344.0,158,1,101.1,1,1,1,111,Lost,1
13338.0,157,1,487.02,1,1,2,112,Lost,1
17024.0,45,3,95.85,3,3,1,331,Loyal Customers,1
14034.0,22,3,651.82,3,3,2,332,Loyal Customers,0
16616.0,15,2,500.42,4,2,2,422,Average,0
16338.0,157,1,214.8,1,1,1,111,Lost,1
17046.0,157,1,642.02,1,1,2,112,Lost,1
13109.0,59,2,786.54,2,2,3,223,Average,1
16829.0,156,1,197.22,1,1,1,111,Lost,1
13217.0,122,3,533.98,2,3,2,232,At Risk,1
14002.0,134,2,529.73,2,2,2,222,Average,1
12977.0,156,1,39.24,1,1,1,111,Lost,1
13291.0,155,1,361.11,1,1,2,112,Lost,1
13583.0,155,1,781.03,1,1,3,113,Lost,1
16929.0,3,7,1295.39,4,4,3,443,Champions,0
15505.0,52,5,3610.96,2,4,4,244,At Risk,1
14459.0,155,1,1837.92,1,1,4,114,Lost,1
13681.0,17,4,827.83,4,3,3,433,Loyal Customers,0
13699.0,155,1,308.58,1,1,2,112,Lost,1
14493.0,7,5,2383.24,4,4,4,444,Champions,0
13486.0,78,3,1122.41,2,3,3,233,At Risk,1
13302.0,155,1,63.75,1,1,1,111,Lost,1
16012.0,35,3,1415.29,3,3,3,333,Loyal Customers,1
12635.0,89,2,1689.18,2,2,4,224,Average,1
17031.0,11,2,380.35,4,2,2,422,Average,0
12461.0,94,2,826.88,2,2,3,223,Average,1
12648.0,154,1,318.05,1,1,2,112,Lost,1
15901.0,16,3,363.88,4,3,2,432,Loyal Customers,0
14918.0,115,2,1610.15,2,2,3,223,Average,1
15920.0,154,4,167.5,1,3,1,131,At Risk,1
17353.0,129,2,1740.0,2,2,4,224,Average,1
15467.0,9,3,524.88,4,3,2,432,Loyal Customers,0
16174.0,126,3,1009.55,2,3,3,233,At Risk,1
13678.0,151,1,232.6,1,1,1,111,Lost,1
14690.0,44,2,371.7,3,2,2,322,Average,1
13058.0,24,3,271.4,3,3,1,331,Loyal Customers,0
14552.0,151,1,165.07,1,1,1,111,Lost,1
12556.0,50,2,603.71,3,2,2,322,Average,1
13224.0,60,2,2155.95,2,2,4,224,Average,1
16989.0,7,6,1133.25,4,4,3,443,Champions,0
12358.0,1,2,1168.06,4,2,3,423,Average,0
13207.0,15,2,250.26,4,2,1,421,Average,0
12722.0,85,4,997.63,2,3,3,233,At Risk,1
17405.0,1,3,1031.41,4,3,3,433,Loyal Customers,0
13311.0,4,2,598.57,4,2,2,422,Average,0
15051.0,23,3,1391.61,3,3,3,333,Loyal Customers,0
15895.0,149,1,179.17,1,1,1,111,Lost,1
15795.0,149,1,610.01,1,1,2,112,Lost,1
13669.0,50,2,218.55,3,2,1,321,Average,1
16450.0,149,1,311.92,1,1,2,112,Lost,1
13667.0,149,1,305.02,1,1,1,111,Lost,1
14400.0,149,1,574.7,1,1,2,112,Lost,1
12405.0,148,1,1710.39,1,1,4,114,Lost,1
14265.0,109,2,530.18,2,2,2,222,Average,1
14847.0,148,1,309.4,1,1,2,112,Lost,1
14862.0,25,2,841.2,3,2,3,323,Average,0
16488.0,33,3,498.8,3,3,2,332,Loyal Customers,1
15256.0,148,1,98.45,1,1,1,111,Lost,1
14716.0,43,2,329.68,3,2,2,322,Average,1
13933.0,109,2,608.79,2,2,2,222,Average,1
14857.0,59,2,1173.12,2,2,3,223,Average,1
15306.0,64,3,1174.35,2,3,3,233,At Risk,1
15839.0,33,3,1048.49,3,3,3,333,Loyal Customers,1
13994.0,3,6,2313.14,4,4,4,444,Champions,0
17554.0,1,5,1952.45,4,4,4,444,Champions,0
14332.0,22,3,866.31,3,3,3,333,Loyal Customers,0
17266.0,2,3,310.64,4,3,2,432,Loyal Customers,0
15004.0,147,1,1246.32,1,1,3,113,Lost,1
14722.0,147,1,187.92,1,1,1,111,Lost,1
13507.0,3,4,2479.16,4,3,4,434,Loyal Customers,0
13967.0,145,1,80.7,1,1,1,111,Lost,1
16054.0,145,1,783.9,1,1,3,113,Lost,1
12833.0,145,1,417.38,1,1,2,112,Lost,1
16474.0,7,7,1871.5,4,4,4,444,Champions,0
12589.0,28,2,646.68,3,2,2,322,Average,0
16762.0,19,3,1501.38,3,3,3,333,Loyal Customers,0
13940.0,17,4,839.14,4,3,3,433,Loyal Customers,0
14029.0,63,2,467.66,2,2,2,222,Average,1
14117.0,143,1,90.0,1,1,1,111,Lost,1
13167.0,18,4,791.33,3,3,3,333,Loyal Customers,0
13991.0,12,6,855.97,4,4,3,443,Champions,0
13827.0,57,3,412.05,2,3,2,232,At Risk,1
12560.0,5,3,2134.01,4,3,4,434,Loyal Customers,0
16764.0,3,13,2799.25,4,4,4,444,Champions,0
12521.0,142,1,599.68,1,1,2,112,Lost,1
15802.0,142,1,451.42,1,1,2,112,Lost,1
17229.0,96,2,318.76,2,2,2,222,Average,1
14456.0,5,9,3062.4,4,4,4,444,Champions,0
16464.0,19,3,1314.68,3,3,3,333,Loyal Customers,0
16149.0,4,2,280.52,4,2,1,421,Average,0
14259.0,141,1,120.0,2,1,1,211,Average,1
14517.0,33,2,330.45,3,2,2,322,Average,1
17660.0,141,1,196.0,2,1,1,211,Average,1
16041.0,30,3,3166.4,3,3,4,334,Loyal Customers,0
15623.0,141,1,301.03,2,1,1,211,Average,1
15829.0,99,2,636.14,2,2,2,222,Average,1
15232.0,113,2,612.06,2,2,2,222,Average,1
12438.0,14,2,2906.85,4,2,4,424,Average,0
12627.0,10,7,4478.53,4,4,4,444,Champions,0
13079.0,4,5,220.1,4,4,1,441,Champions,0
13563.0,84,2,777.53,2,2,3,223,Average,1
15506.0,22,3,979.26,3,3,3,333,Loyal Customers,0
16305.0,138,1,361.22,2,1,2,212,Average,1
12864.0,138,1,147.12,2,1,1,211,Average,1
13116.0,138,1,501.14,2,1,2,212,Average,1
14019.0,46,3,1421.61,3,3,3,333,Loyal Customers,1
17649.0,138,1,868.49,2,1,3,213,Average,1
16178.0,138,1,197.9,2,1,1,211,Average,1
17040.0,137,1,449.73,2,1,2,212,Average,1
14100.0,137,1,194.9,2,1,1,211,Average,1
16557.0,24,2,281.85,3,2,1,321,Average,0
13296.0,137,1,87.4,2,1,1,211,Average,1
13814.0,92,2,1579.12,2,2,3,223,Average,1
16364.0,11,2,707.04,4,2,3,423,Average,0
15372.0,137,1,2007.4,2,1,4,214,Average,1
15618.0,32,4,776.851,3,3,3,333,Loyal Customers,1
13930.0,57,2,337.34,2,2,2,222,Average,1
13379.0,26,3,572.56,3,3,2,332,Loyal Customers,0
13194.0,135,1,60.7,2,1,1,211,Average,1
16447.0,135,1,259.01,2,1,1,211,Average,1
14305.0,71,3,1858.96,2,3,4,234,At Risk,1
12397.0,35,2,2409.9,3,2,4,324,Average,1
14331.0,124,2,462.66,2,2,2,222,Average,1
15261.0,135,1,254.82,2,1,1,211,Average,1
15105.0,18,7,2298.93,3,4,4,344,Loyal Customers,0
13813.0,39,4,1366.86,3,3,3,333,Loyal Customers,1
14855.0,119,2,645.65,2,2,2,222,Average,1
13925.0,92,4,678.25,2,3,3,233,At Risk,1
12453.0,134,1,707.09,2,1,3,213,Average,1
15639.0,134,1,425.32,2,1,2,212,Average,1
15118.0,134,1,244.8,2,1,1,211,Average,1
15746.0,134,1,196.88,2,1,1,211,Average,1
12743.0,134,2,546.43,2,2,2,222,Average,1
15942.0,133,1,337.44,2,1,2,212,Average,1
14143.0,133,1,115.8,2,1,1,211,Average,1
15120.0,133,1,358.82,2,1,2,212,Average,1
16147.0,133,1,375.0,2,1,2,212,Average,1
13277.0,15,4,258.4,4,3,1,431,Loyal Customers,0
15149.0,133,1,520.8,2,1,2,212,Average,1
14511.0,11,5,1314.81,4,4,3,443,Champions,0
12716.0,3,2,1053.49,4,2,3,423,Average,0
15776.0,133,1,241.62,2,1,1,211,Average,1
12981.0,29,2,372.22,3,2,2,322,Average,0
13106.0,133,1,76.5,2,1,1,211,Average,1
13928.0,10,4,464.57,4,3,2,432,Loyal Customers,0
14885.0,131,1,765.32,2,1,3,213,Average,1
13388.0,131,2,677.1,2,2,3,223,Average,1
15438.0,131,1,156.58,2,1,1,211,Average,1
17173.0,5,8,3766.6,4,4,4,444,Champions,0
14947.0,72,2,290.82,2,2,1,221,Average,1
17053.0,130,1,498.48,2,1,2,212,Average,1
12534.0,130,1,1089.18,2,1,3,213,Average,1
12844.0,29,2,325.96,3,2,2,322,Average,0
14567.0,56,2,1530.36,2,2,3,223,Average,1
14937.0,56,3,1621.88,2,3,3,233,At Risk,1
12828.0,2,6,1018.71,4,4,3,443,Champions,0
16984.0,88,2,4481.35,2,2,4,224,Average,1
13023.0,64,2,689.9,2,2,3,223,Average,1
17553.0,129,1,1487.6,2,1,3,213,Average,1
13075.0,129,1,919.61,2,1,3,213,Average,1
15342.0,129,1,406.09,2,1,2,212,Average,1
12644.0,129,1,477.91,2,1,2,212,Average,1
12378.0,129,1,4008.62,2,1,4,214,Average,1
13850.0,129,1,1595.48,2,1,3,213,Average,1
14076.0,129,1,122.47,2,1,1,211,Average,1
13805.0,52,2,924.6,2,2,3,223,Average,1
13186.0,39,3,1575.89,3,3,3,333,Loyal Customers,1
12750.0,128,1,275.88,2,1,1,211,Average,1
15374.0,128,1,168.0,2,1,1,211,Average,1
17656.0,73,5,1674.69,2,4,4,244,At Risk,1
16102.0,42,3,1842.14,3,3,4,334,Loyal Customers,1
15089.0,10,6,2420.84,4,4,4,444,Champions,0
14972.0,128,1,114.77,2,1,1,211,Average,1
17514.0,128,1,208.65,2,1,1,211,Average,1
12917.0,128,1,594.0,2,1,2,212,Average,1
12689.0,25,2,1247.61,3,2,3,323,Average,0
14768.0,17,2,192.6,4,2,1,421,Average,0
17584.0,7,2,1242.3,4,2,3,423,Average,0
15254.0,127,1,300.36,2,1,1,211,Average,1
15205.0,85,2,653.24,2,2,2,222,Average,1
13218.0,127,1,62.64,2,1,1,211,Average,1
17267.0,127,2,317.62,2,2,2,222,Average,1
16302.0,126,1,233.22,2,1,1,211,Average,1
13513.0,126,1,205.1,2,1,1,211,Average,1
14720.0,5,3,663.81,4,3,2,432,Loyal Customers,0
12610.0,22,5,2099.54,3,4,4,344,Loyal Customers,0
13200.0,19,4,870.09,3,3,3,333,Loyal Customers,0
14079.0,124,1,375.1,2,1,2,212,Average,1
17298.0,101,2,498.42,2,2,2,222,Average,1
14024.0,121,2,327.7,2,2,2,222,Average,1
16066.0,16,5,1521.87,4,4,3,443,Champions,0
15198.0,92,2,193.64,2,2,1,221,Average,1
12865.0,26,2,1568.23,3,2,3,323,Average,0
12885.0,63,3,1175.22,2,3,3,233,At Risk,1
17331.0,123,1,175.2,2,1,1,211,Average,1
13016.0,73,3,789.89,2,3,3,233,At Risk,1
13500.0,23,3,1166.77,3,3,3,333,Loyal Customers,0
15247.0,122,1,356.0,2,1,2,212,Average,1
13355.0,122,1,674.7,2,1,3,213,Average,1
16053.0,32,2,1511.95,3,2,3,323,Average,1
13919.0,59,2,384.81,2,2,2,222,Average,1
12384.0,28,2,585.27,3,2,2,322,Average,0
16292.0,121,1,302.25,2,1,1,211,Average,1
12571.0,39,2,519.61,3,2,2,322,Average,1
14116.0,19,5,1382.74,3,4,3,343,Loyal Customers,0
14495.0,50,2,123.8,3,2,1,321,Average,1
15494.0,21,2,1299.23,3,2,3,323,Average,0
15608.0,28,4,1093.68,3,3,3,333,Loyal Customers,0
17248.0,120,1,318.65,2,1,2,212,Average,1
17653.0,36,4,1207.56,3,3,3,333,Loyal Customers,1
17633.0,31,4,1324.84,3,3,3,333,Loyal Customers,1
13645.0,120,1,252.1,2,1,1,211,Average,1
15469.0,50,2,538.55,3,2,2,322,Average,1
13307.0,120,1,15.0,2,1,1,211,Average,1
12381.0,4,5,1845.31,4,4,4,444,Champions,0
17122.0,119,1,138.32,2,1,1,211,Average,1
14406.0,119,1,156.75,2,1,1,211,Average,1
15683.0,117,1,193.75,2,1,1,211,Average,1
14301.0,117,1,640.14,2,1,2,212,Average,1
14658.0,5,2,247.15,4,2,1,421,Average,0
13621.0,116,1,213.85,2,1,1,211,Average,1
16272.0,116,1,411.7,2,1,2,212,Average,1
16836.0,39,2,251.87,3,2,1,321,Average,1
16961.0,116,1,234.17,2,1,1,211,Average,1
16902.0,116,1,1706.88,2,1,4,214,Average,1
15706.0,63,4,1060.56,2,3,3,233,At Risk,1
15480.0,116,1,905.5,2,1,3,213,Average,1
15315.0,64,2,570.5,2,2,2,222,Average,1
15653.0,92,2,877.44,2,2,3,223,Average,1
13159.0,8,4,1437.85,4,3,3,433,Loyal Customers,0
13189.0,18,2,260.68,3,2,1,321,Average,0
17637.0,31,2,547.06,3,2,2,322,Average,1
12641.0,115,1,185.9,2,1,1,211,Average,1
13470.0,99,2,165.0,2,2,1,221,Average,1
15786.0,46,3,4932.2,3,3,4,334,Loyal Customers,1
15541.0,114,1,85.13,2,1,1,211,Average,1
16734.0,52,3,650.51,2,3,2,232,At Risk,1
16706.0,37,3,531.35,3,3,2,332,Loyal Customers,1
17070.0,114,1,312.14,2,1,2,212,Average,1
12688.0,113,1,4873.81,2,1,4,214,Average,1
12729.0,113,1,453.01,2,1,2,212,Average,1
12962.0,7,2,266.39,4,2,1,421,Average,0
13273.0,113,1,138.98,2,1,1,211,Average,1
15472.0,113,1,371.56,2,1,2,212,Average,1
12680.0,0,4,862.81,4,3,3,433,Loyal Customers,0
16582.0,113,1,313.62,2,1,2,212,Average,1
12513.0,112,1,612.29,2,1,2,212,Average,1
15396.0,112,1,288.18,2,1,1,211,Average,1
12418.0,112,1,668.58,2,1,2,212,Average,1
16828.0,93,2,128.5,2,2,1,221,Average,1
14712.0,29,3,917.07,3,3,3,333,Loyal Customers,0
12991.0,23,2,503.76,3,2,2,322,Average,0
14772.0,112,1,139.26,2,1,1,211,Average,1
12364.0,7,4,1313.1,4,3,3,433,Loyal Customers,0
12968.0,112,1,135.95,2,1,1,211,Average,1
16330.0,17,3,251.91,4,3,1,431,Loyal Customers,0
14566.0,110,1,1432.0,2,1,3,213,Average,1
15701.0,2,4,1542.14,4,3,3,433,Loyal Customers,0
12518.0,0,5,2056.89,4,4,4,444,Champions,0
14529.0,60,3,620.04,2,3,2,232,At Risk,1
16536.0,110,1,548.97,2,1,2,212,Average,1
15313.0,110,1,52.0,2,1,1,211,Average,1
15801.0,46,3,1063.95,3,3,3,333,Loyal Customers,1
16201.0,3,4,1863.47,4,3,4,434,Loyal Customers,0
16555.0,35,2,285.89,3,2,1,321,Average,1
16952.0,109,2,167.61,2,2,1,221,Average,1
14387.0,32,3,1770.56,3,3,4,334,Loyal Customers,1
17073.0,17,4,1446.09,4,3,3,433,Loyal Customers,0
14523.0,108,1,241.09,2,1,1,211,Average,1
14418.0,3,3,1937.25,4,3,4,434,Loyal Customers,0
12642.0,25,3,1013.26,3,3,3,333,Loyal Customers,0
16968.0,4,2,439.43,4,2,2,422,Average,0
16723.0,91,2,589.15,2,2,2,222,Average,1
13411.0,107,1,213.55,2,1,1,211,Average,1
16340.0,107,1,549.07,2,1,2,212,Average,1
13236.0,24,2,744.85,3,2,3,323,Average,0
14196.0,106,1,335.52,2,1,2,212,Average,1
15263.0,106,1,156.51,2,1,1,211,Average,1
14314.0,106,1,120.0,2,1,1,211,Average,1
16093.0,106,1,17.0,2,1,1,211,Average,1
14687.0,106,1,628.38,2,1,2,212,Average,1
14050.0,31,2,746.36,3,2,3,323,Average,1
16429.0,106,1,284.55,2,1,1,211,Average,1
14055.0,106,1,725.64,2,1,3,213,Average,1
12715.0,106,1,353.86,2,1,2,212,Average,1
15663.0,106,1,138.14,2,1,1,211,Average,1
13644.0,16,4,2624.26,4,3,4,434,Loyal Customers,0
17451.0,1,7,1721.4,4,4,4,444,Champions,0
16641.0,105,1,231.1,2,1,1,211,Average,1
13812.0,42,3,539.0,3,3,2,332,Loyal Customers,1
14141.0,2,4,915.13,4,3,3,433,Loyal Customers,0
15074.0,105,1,748.87,2,1,3,213,Average,1
12492.0,63,2,263.21,2,2,1,221,Average,1
17183.0,7,6,3347.31,4,4,4,444,Champions,0
15325.0,103,1,162.29,2,1,1,211,Average,1
13778.0,103,1,178.7,2,1,1,211,Average,1
14869.0,8,2,725.7,4,2,3,423,Average,0
14096.0,4,17,65164.79,4,4,4,444,Champions,0
14108.0,30,2,597.91,3,2,2,322,Average,0
12814.0,101,1,125.92,2,1,1,211,Average,1
15866.0,101,1,230.53,2,1,1,211,Average,1
14660.0,86,2,285.74,2,2,1,221,Average,1
13726.0,38,2,1079.66,3,2,3,323,Average,1
15690.0,4,2,239.76,4,2,1,421,Average,0
16278.0,100,1,566.38,2,1,2,212,Average,1
13276.0,63,2,590.93,2,2,2,222,Average,1
12436.0,99,1,509.01,2,1,2,212,Average,1
13147.0,10,4,712.8,4,3,3,433,Loyal Customers,0
13045.0,99,1,305.28,2,1,1,211,Average,1
13099.0,99,1,207.36,2,1,1,211,Average,1
12739.0,78,2,1013.04,2,2,3,223,Average,1
14420.0,99,1,387.52,2,1,2,212,Average,1
14436.0,98,1,89.06,2,1,1,211,Average,1
12794.0,53,2,860.41,2,2,3,223,Average,1
12832.0,32,2,383.03,3,2,2,322,Average,1
16674.0,54,2,319.61,2,2,2,222,Average,1
12375.0,10,2,457.5,4,2,2,422,Average,0
16173.0,15,6,1418.32,4,4,3,443,Champions,0
14171.0,98,1,363.79,2,1,2,212,Average,1
13434.0,74,2,534.24,2,2,2,222,Average,1
16761.0,96,1,316.62,2,1,2,212,Average,1
14067.0,63,2,374.7,2,2,2,222,Average,1
13808.0,5,5,1747.66,4,4,4,444,Champions,0
15215.0,46,3,734.94,3,3,3,333,Loyal Customers,1
12851.0,96,1,135.18,2,1,1,211,Average,1
14335.0,16,2,468.26,4,2,2,422,Average,0
14965.0,96,2,599.0,2,2,2,222,Average,1
15136.0,2,4,1286.7,4,3,3,433,Loyal Customers,0
16629.0,73,2,417.73,2,2,2,222,Average,1
15307.0,95,1,205.3,2,1,1,211,Average,1
16820.0,95,1,497.61,2,1,2,212,Average,1
17309.0,95,1,82.75,2,1,1,211,Average,1
13949.0,2,6,2427.32,4,4,4,444,Champions,0
14360.0,31,4,2128.23,3,3,4,334,Loyal Customers,1
16400.0,94,1,303.93,2,1,1,211,Average,1
14208.0,94,1,151.74,2,1,1,211,Average,1
12526.0,0,3,1316.66,4,3,3,433,Loyal Customers,0
13130.0,94,1,64.0,2,1,1,211,Average,1
13210.0,93,1,353.48,2,1,2,212,Average,1
17481.0,3,4,1255.59,4,3,3,433,Loyal Customers,0
12685.0,28,6,2863.08,3,4,4,344,Loyal Customers,0
17573.0,29,3,380.6,3,3,2,332,Loyal Customers,0
14452.0,10,2,264.44,4,2,1,421,Average,0
13889.0,92,1,416.9,2,1,2,212,Average,1
15488.0,92,1,91.32,2,1,1,211,Average,1
13244.0,92,1,121.74,2,1,1,211,Average,1
17004.0,46,2,1412.94,3,2,3,323,Average,1
13441.0,91,1,296.64,2,1,1,211,Average,1
13823.0,18,2,957.66,3,2,3,323,Average,0
12879.0,44,3,573.22,3,3,2,332,Loyal Customers,1
16603.0,74,2,482.47,2,2,2,222,Average,1
14824.0,10,4,1127.71,4,3,3,433,Loyal Customers,0
16910.0,4,8,1510.06,4,4,3,443,Champions,0
15652.0,91,1,337.74,2,1,2,212,Average,1
16362.0,32,5,734.77,3,4,3,343,Loyal Customers,1
15035.0,89,1,252.73,2,1,1,211,Average,1
14508.0,22,2,276.42,3,2,1,321,Average,0
13272.0,31,2,276.56,3,2,1,321,Average,1
17317.0,46,3,2600.34,3,3,4,334,Loyal Customers,1
14212.0,89,1,1070.48,2,1,3,213,Average,1
13372.0,89,1,378.64,2,1,2,212,Average,1
14250.0,7,3,1904.05,4,3,4,434,Loyal Customers,0
16796.0,89,1,305.62,2,1,1,211,Average,1
14432.0,9,6,2255.51,4,4,4,444,Champions,0
15782.0,9,3,2614.74,4,3,4,434,Loyal Customers,0
12883.0,24,4,703.47,3,3,3,333,Loyal Customers,0
12965.0,89,1,771.91,2,1,3,213,Average,1
15533.0,19,3,807.57,3,3,3,333,Loyal Customers,0
13375.0,88,1,778.65,2,1,3,213,Average,1
13431.0,67,2,1269.1,2,2,3,223,Average,1
16211.0,88,1,547.02,2,1,2,212,Average,1
12884.0,88,1,309.05,2,1,2,212,Average,1
16141.0,88,1,620.4,2,1,2,212,Average,1
16360.0,4,6,3512.53,4,4,4,444,Champions,0
17433.0,88,1,303.16,2,1,1,211,Average,1
13704.0,5,9,2308.06,4,4,4,444,Champions,0
14020.0,16,2,642.8,4,2,2,422,Average,0
14359.0,19,3,912.18,3,3,3,333,Loyal Customers,0
16451.0,87,1,266.97,2,1,1,211,Average,1
12940.0,54,2,913.54,2,2,3,223,Average,1
15216.0,87,1,96.6,2,1,1,211,Average,1
15522.0,32,2,398.84,3,2,2,322,Average,1
17037.0,87,1,1267.32,2,1,3,213,Average,1
12822.0,70,2,948.88,2,2,3,223,Average,1
15343.0,87,1,364.5,2,1,2,212,Average,1
14753.0,87,1,563.15,2,1,2,212,Average,1
16959.0,87,1,117.35,2,1,1,211,Average,1
13032.0,52,2,1010.18,2,2,3,223,Average,1
12895.0,42,2,372.8,3,2,2,322,Average,1
17640.0,86,1,621.66,2,1,2,212,Average,1
13860.0,1,5,1245.9,4,4,3,443,Champions,0
12756.0,86,1,112.08,2,1,1,211,Average,1
15933.0,21,3,1107.46,3,3,3,333,Loyal Customers,0
14284.0,30,2,595.25,3,2,2,322,Average,0
17347.0,86,1,228.96,2,1,1,211,Average,1
15103.0,31,2,703.36,3,2,3,323,Average,1
15707.0,35,4,945.58,3,3,3,333,Loyal Customers,1
13430.0,18,2,679.45,3,2,3,323,Average,0
12566.0,86,1,351.65,2,1,2,212,Average,1
13321.0,72,2,567.36,2,2,2,222,Average,1
13877.0,86,1,117.24,2,1,1,211,Average,1
15272.0,57,2,721.94,2,2,3,223,Average,1
15322.0,85,1,679.68,2,1,3,213,Average,1
17333.0,85,1,494.25,2,1,2,212,Average,1
13518.0,85,1,659.44,2,1,2,212,Average,1
14306.0,51,2,2093.32,2,2,4,224,Average,1
17679.0,52,2,1992.11,2,2,4,224,Average,1
16160.0,65,2,1025.44,2,2,3,223,Average,1
15573.0,31,2,607.45,3,2,2,322,Average,1
14894.0,85,1,655.75,2,1,2,212,Average,1
17434.0,2,7,2373.82,4,4,4,444,Champions,0
15466.0,85,1,334.53,2,1,2,212,Average,1
15511.0,11,5,909.23,4,4,3,443,Champions,0
16189.0,15,2,215.48,4,2,1,421,Average,0
15417.0,85,1,508.8,2,1,2,212,Average,1
12995.0,85,1,211.32,2,1,1,211,Average,1
14557.0,85,1,788.38,2,1,3,213,Average,1
16108.0,84,1,842.5,2,1,3,213,Average,1
17144.0,1,2,984.57,4,2,3,423,Average,0
16924.0,21,3,846.75,3,3,3,333,Loyal Customers,0
15099.0,84,1,410.48,2,1,2,212,Average,1
13323.0,3,5,787.85,4,4,3,443,Champions,0
14124.0,84,1,419.58,2,1,2,212,Average,1
15975.0,84,1,371.01,2,1,2,212,Average,1
15523.0,84,1,412.01,2,1,2,212,Average,1
16878.0,84,1,13.3,2,1,1,211,Average,1
15947.0,82,1,1708.24,2,1,4,214,Average,1
13247.0,17,4,501.12,4,3,2,432,Loyal Customers,0
13566.0,40,2,874.71,3,2,3,323,Average,1
16689.0,75,2,422.6,2,2,2,222,Average,1
16438.0,5,5,798.35,4,4,3,443,Champions,0
13067.0,82,1,115.46,2,1,1,211,Average,1
16460.0,28,3,814.72,3,3,3,333,Loyal Customers,0
13325.0,81,1,675.3,2,1,3,213,Average,1
12640.0,23,3,1174.58,3,3,3,333,Loyal Customers,0
13774.0,81,1,345.0,2,1,2,212,Average,1
12497.0,81,1,1043.1,2,1,3,213,Average,1
12752.0,81,1,4366.78,2,1,4,214,Average,1
15504.0,81,1,52.83,2,1,1,211,Average,1
15500.0,8,4,1131.56,4,3,3,433,Loyal Customers,0
17557.0,14,3,541.46,4,3,2,432,Loyal Customers,0
13228.0,81,1,358.0,2,1,2,212,Average,1
14356.0,79,2,701.23,2,2,3,223,Average,1
13416.0,43,2,712.5,3,2,3,323,Average,1
17628.0,81,1,75.75,2,1,1,211,Average,1
16527.0,81,1,228.06,2,1,1,211,Average,1
15341.0,80,1,2020.52,2,1,4,214,Average,1
16215.0,80,1,242.35,2,1,1,211,Average,1
14164.0,70,2,1631.77,2,2,3,223,Average,1
15888.0,80,1,168.31,2,1,1,211,Average,1
17564.0,24,3,454.01,3,3,2,332,Loyal Customers,0
13356.0,80,1,768.24,2,1,3,213,Average,1
12390.0,79,1,549.84,2,1,2,212,Average,1
17415.0,79,1,507.84,2,1,2,212,Average,1
13350.0,16,2,979.12,4,2,3,423,Average,0
12550.0,79,1,964.83,2,1,3,213,Average,1
16627.0,79,1,322.8,2,1,2,212,Average,1
17475.0,79,1,194.37,2,1,1,211,Average,1
14951.0,79,1,311.69,2,1,2,212,Average,1
14780.0,54,2,447.68,2,2,2,222,Average,1
14887.0,79,1,1862.0,2,1,4,214,Average,1
15399.0,1,3,815.77,4,3,3,433,Loyal Customers,0
17466.0,10,2,763.28,4,2,3,423,Average,0
16379.0,4,4,2157.4,4,3,4,434,Loyal Customers,0
17172.0,78,1,317.76,2,1,2,212,Average,1
15239.0,10,2,780.59,4,2,3,423,Average,0
16213.0,78,1,159.0,2,1,1,211,Average,1
15603.0,78,1,48.48,2,1,1,211,Average,1
14261.0,50,2,1163.45,3,2,3,323,Average,1
12657.0,11,4,1643.18,4,3,3,433,Loyal Customers,0
15571.0,11,4,650.43,4,3,2,432,Loyal Customers,0
15484.0,1,4,3594.31,4,3,4,434,Loyal Customers,0
12936.0,17,4,1063.9,4,3,3,433,Loyal Customers,0
16236.0,78,1,432.2,2,1,2,212,Average,1
16669.0,23,3,1374.87,3,3,3,333,Loyal Customers,0
17603.0,78,1,394.72,2,1,2,212,Average,1
15398.0,16,2,1345.53,4,2,3,423,Average,0
12906.0,11,5,2919.81,4,4,4,444,Champions,0
17079.0,78,1,118.8,2,1,1,211,Average,1
14125.0,10,3,2740.43,4,3,4,434,Loyal Customers,0
17163.0,21,2,293.1,3,2,1,321,Average,0
12952.0,5,4,1387.79,4,3,3,433,Loyal Customers,0
12579.0,78,1,440.42,2,1,2,212,Average,1
13279.0,78,1,137.75,2,1,1,211,Average,1
12425.0,78,1,777.2,2,1,3,213,Average,1
16715.0,78,1,301.72,2,1,1,211,Average,1
13519.0,78,1,122.75,2,1,1,211,Average,1
12546.0,46,2,1161.5,3,2,3,323,Average,1
15744.0,77,1,34.8,2,1,1,211,Average,1
13127.0,77,1,259.17,2,1,1,211,Average,1
15714.0,11,2,330.88,4,2,2,422,Average,0
